Domain,Base Domain,Canonical URL,Agency,Branch
search.vcf.gov,vcf.gov,https://search.vcf.gov,Department of Justice,Executive
vcf.gov,vcf.gov,https://www.vcf.gov,Department of Justice,Executive
www.claims.vcf.gov,vcf.gov,http://www.claims.vcf.gov,Department of Justice,Executive
admin.vef.gov,vef.gov,https://admin.vef.gov,General Services Administration,Executive
alumniconference.vef.gov,vef.gov,http://alumniconference.vef.gov,General Services Administration,Executive
annualconference.vef.gov,vef.gov,http://annualconference.vef.gov,General Services Administration,Executive
application.vef.gov,vef.gov,https://application.vef.gov,General Services Administration,Executive
current.vef.gov,vef.gov,http://current.vef.gov,General Services Administration,Executive
download.vef.gov,vef.gov,http://download.vef.gov,General Services Administration,Executive
dspss.vef.gov,vef.gov,http://dspss.vef.gov,General Services Administration,Executive
e-conference.ccvietnam.vef.gov,vef.gov,http://www.e-conference.ccvietnam.vef.gov,General Services Administration,Executive
educationconference.vef.gov,vef.gov,http://educationconference.vef.gov,General Services Administration,Executive
fellowship.vef.gov,vef.gov,http://fellowship.vef.gov,General Services Administration,Executive
hn.vef.gov,vef.gov,http://hn.vef.gov,General Services Administration,Executive
home.vef.gov,vef.gov,http://home.vef.gov,General Services Administration,Executive
lists.ccvietnam.vef.gov,vef.gov,http://lists.ccvietnam.vef.gov,General Services Administration,Executive
lists.oms.vef.gov,vef.gov,http://lists.oms.vef.gov,General Services Administration,Executive
oms.vef.gov,vef.gov,https://oms.vef.gov,General Services Administration,Executive
projects.vef.gov,vef.gov,http://projects.vef.gov,General Services Administration,Executive
survey.vef.gov,vef.gov,http://survey.vef.gov,General Services Administration,Executive
vef.gov,vef.gov,http://vef.gov,General Services Administration,Executive
vocw.vef.gov,vef.gov,http://vocw.vef.gov,General Services Administration,Executive
www.hn.vef.gov,vef.gov,http://www.www.hn.vef.gov,General Services Administration,Executive
wwww.vef.gov,vef.gov,http://wwww.vef.gov,General Services Administration,Executive
vehiclehistory.gov,vehiclehistory.gov,https://www.vehiclehistory.gov,Department of Justice,Executive
vetbiz.gov,vetbiz.gov,http://www.vetbiz.gov,Department of Veterans Affairs,Executive
vip.vetbiz.gov,vetbiz.gov,https://www.vip.vetbiz.gov,Department of Veterans Affairs,Executive
www.vip.vetbiz.gov,vetbiz.gov,https://www.vip.vetbiz.gov,Department of Veterans Affairs,Executive
veterans.gov,veterans.gov,http://veterans.gov,Department of Labor,Executive
dev.vets.gov,vets.gov,https://dev.vets.gov,Department of Veterans Affairs,Executive
search.vets.gov,vets.gov,https://search.vets.gov,Department of Veterans Affairs,Executive
staging.vets.gov,vets.gov,https://staging.vets.gov,Department of Veterans Affairs,Executive
vets.gov,vets.gov,https://www.vets.gov,Department of Veterans Affairs,Executive
cm1.visitthecapitol.gov,visitthecapitol.gov,https://cm1.visitthecapitol.gov,Architect of the Capitol,Legislative
dashboard.visitthecapitol.gov,visitthecapitol.gov,https://dashboard.visitthecapitol.gov,Architect of the Capitol,Legislative
groups.visitthecapitol.gov,visitthecapitol.gov,http://groups.visitthecapitol.gov,Architect of the Capitol,Legislative
m.groups.visitthecapitol.gov,visitthecapitol.gov,http://m.groups.visitthecapitol.gov,Architect of the Capitol,Legislative
m.members.visitthecapitol.gov,visitthecapitol.gov,http://m.members.visitthecapitol.gov,Architect of the Capitol,Legislative
m.tours.visitthecapitol.gov,visitthecapitol.gov,http://m.tours.visitthecapitol.gov,Architect of the Capitol,Legislative
m.visitthecapitol.gov,visitthecapitol.gov,https://m.visitthecapitol.gov,Architect of the Capitol,Legislative
members.visitthecapitol.gov,visitthecapitol.gov,http://members.visitthecapitol.gov,Architect of the Capitol,Legislative
mobile.visitthecapitol.gov,visitthecapitol.gov,https://mobile.visitthecapitol.gov,Architect of the Capitol,Legislative
tours.visitthecapitol.gov,visitthecapitol.gov,http://tours.visitthecapitol.gov,Architect of the Capitol,Legislative
visitthecapitol.gov,visitthecapitol.gov,https://www.visitthecapitol.gov,Architect of the Capitol,Legislative
www.groups.visitthecapitol.gov,visitthecapitol.gov,http://www.groups.visitthecapitol.gov,Architect of the Capitol,Legislative
www.m.visitthecapitol.gov,visitthecapitol.gov,http://www.www.m.visitthecapitol.gov,Architect of the Capitol,Legislative
www.members.visitthecapitol.gov,visitthecapitol.gov,http://www.members.visitthecapitol.gov,Architect of the Capitol,Legislative
www.tours.visitthecapitol.gov,visitthecapitol.gov,http://www.tours.visitthecapitol.gov,Architect of the Capitol,Legislative
impact.vistacampus.gov,vistacampus.gov,https://impact.vistacampus.gov,Corporation for National & Community Service,Executive
vistacampus.gov,vistacampus.gov,https://www.vistacampus.gov,Corporation for National & Community Service,Executive
editorials.voa.gov,voa.gov,http://editorials.voa.gov,International Broadcasting Bureau,Executive
m.editorials.voa.gov,voa.gov,http://m.editorials.voa.gov,International Broadcasting Bureau,Executive
names.voa.gov,voa.gov,http://names.voa.gov,International Broadcasting Bureau,Executive
volunteer.gov,volunteer.gov,https://www.volunteer.gov,Department of the Interior,Executive
new.vote.gov,vote.gov,https://new.vote.gov,General Services Administration,Executive
vote.gov,vote.gov,https://vote.gov,General Services Administration,Executive
blog.wapa.gov,wapa.gov,http://blog.wapa.gov,Department of Energy,Executive
emmoaccscheduler.wapa.gov,wapa.gov,http://emmoaccscheduler.wapa.gov,Department of Energy,Executive
emmoscheduler.wapa.gov,wapa.gov,http://emmoscheduler.wapa.gov,Department of Energy,Executive
eptc.wapa.gov,wapa.gov,http://www.eptc.wapa.gov,Department of Energy,Executive
esnews.wapa.gov,wapa.gov,http://esnews.wapa.gov,Department of Energy,Executive
mail.wapa.gov,wapa.gov,https://mail.wapa.gov,Department of Energy,Executive
ra1.wapa.gov,wapa.gov,http://ra1.wapa.gov,Department of Energy,Executive
ra2.wapa.gov,wapa.gov,http://ra2.wapa.gov,Department of Energy,Executive
wapa.gov,wapa.gov,https://www.wapa.gov,Department of Energy,Executive
ww2.eptc.wapa.gov,wapa.gov,https://ww2.eptc.wapa.gov,Department of Energy,Executive
ww2.wapa.gov,wapa.gov,https://ww2.wapa.gov,Department of Energy,Executive
www.eptc.wapa.gov,wapa.gov,http://www.eptc.wapa.gov,Department of Energy,Executive
www.es.wapa.gov,wapa.gov,http://www.es.wapa.gov,Department of Energy,Executive
watermonitor.gov,watermonitor.gov,http://watermonitor.gov,Department of the Interior,Executive
wdol.gov,wdol.gov,https://www.wdol.gov,Department of Commerce,Executive
airquality-md.weather.gov,weather.gov,http://airquality-md.weather.gov,Department of Commerce,Executive
airquality-mo.weather.gov,weather.gov,http://airquality-mo.weather.gov,Department of Commerce,Executive
airquality.weather.gov,weather.gov,http://airquality.weather.gov,Department of Commerce,Executive
alerts-md.weather.gov,weather.gov,http://alerts-md.weather.gov,Department of Commerce,Executive
alerts.weather.gov,weather.gov,https://alerts.weather.gov,Department of Commerce,Executive
api-v1.weather.gov,weather.gov,https://api-v1.weather.gov,Department of Commerce,Executive
api.weather.gov,weather.gov,https://api.weather.gov,Department of Commerce,Executive
apps.weather.gov,weather.gov,http://apps.weather.gov,Department of Commerce,Executive
cell.weather.gov,weather.gov,http://cell.weather.gov,Department of Commerce,Executive
crahps.weather.gov,weather.gov,http://crahps.weather.gov,Department of Commerce,Executive
digital.weather.gov,weather.gov,http://digital.weather.gov,Department of Commerce,Executive
dualicons-forecast.weather.gov,weather.gov,http://dualicons-forecast.weather.gov,Department of Commerce,Executive
forecast-md.weather.gov,weather.gov,http://forecast-md.weather.gov,Department of Commerce,Executive
forecast-mo.weather.gov,weather.gov,http://forecast-mo.weather.gov,Department of Commerce,Executive
forecast-v3.weather.gov,weather.gov,https://forecast-v3.weather.gov,Department of Commerce,Executive
forecast.weather.gov,weather.gov,http://forecast.weather.gov,Department of Commerce,Executive
gifsestage.weather.gov,weather.gov,https://gifsestage.weather.gov,Department of Commerce,Executive
graphical.weather.gov,weather.gov,http://graphical.weather.gov,Department of Commerce,Executive
marine.weather.gov,weather.gov,http://marine.weather.gov,Department of Commerce,Executive
mobile.weather.gov,weather.gov,http://mobile.weather.gov,Department of Commerce,Executive
ndfd.weather.gov,weather.gov,http://ndfd.weather.gov,Department of Commerce,Executive
nws.weather.gov,weather.gov,http://nws.weather.gov,Department of Commerce,Executive
nwschat.weather.gov,weather.gov,https://nwschat.weather.gov,Department of Commerce,Executive
ocwws.weather.gov,weather.gov,http://ocwws.weather.gov,Department of Commerce,Executive
origin-alerts.weather.gov,weather.gov,http://origin-alerts.weather.gov,Department of Commerce,Executive
origin-forecast.weather.gov,weather.gov,http://origin-forecast.weather.gov,Department of Commerce,Executive
origin-preview.weather.gov,weather.gov,http://origin-preview.weather.gov,Department of Commerce,Executive
origin-radar.weather.gov,weather.gov,http://origin-radar.weather.gov,Department of Commerce,Executive
origin-water.weather.gov,weather.gov,http://origin-water.weather.gov,Department of Commerce,Executive
preview-alerts.weather.gov,weather.gov,http://preview-alerts.weather.gov,Department of Commerce,Executive
preview-api.weather.gov,weather.gov,http://preview-api.weather.gov,Department of Commerce,Executive
preview-forecast.weather.gov,weather.gov,http://preview-forecast.weather.gov,Department of Commerce,Executive
preview-marine.weather.gov,weather.gov,http://preview-marine.weather.gov,Department of Commerce,Executive
preview-nwscms.weather.gov,weather.gov,http://preview-nwscms.weather.gov,Department of Commerce,Executive
preview-water.weather.gov,weather.gov,http://preview-water.weather.gov,Department of Commerce,Executive
preview.weather.gov,weather.gov,http://preview.weather.gov,Department of Commerce,Executive
products.weather.gov,weather.gov,http://products.weather.gov,Department of Commerce,Executive
ptwc.weather.gov,weather.gov,http://ptwc.weather.gov,Department of Commerce,Executive
ra4-gifs.weather.gov,weather.gov,https://ra4-gifs.weather.gov,Department of Commerce,Executive
radar-md.weather.gov,weather.gov,http://radar-md.weather.gov,Department of Commerce,Executive
radar-mo.weather.gov,weather.gov,http://radar-mo.weather.gov,Department of Commerce,Executive
radar.weather.gov,weather.gov,http://radar.weather.gov,Department of Commerce,Executive
srh.weather.gov,weather.gov,http://www.srh.weather.gov,Department of Commerce,Executive
tadd.weather.gov,weather.gov,http://tadd.weather.gov,Department of Commerce,Executive
test-alerts.weather.gov,weather.gov,http://test-alerts.weather.gov,Department of Commerce,Executive
testwater.weather.gov,weather.gov,http://testwater.weather.gov,Department of Commerce,Executive
vpn.weather.gov,weather.gov,https://vpn.weather.gov,Department of Commerce,Executive
w1.weather.gov,weather.gov,http://w1.weather.gov,Department of Commerce,Executive
w2-md.weather.gov,weather.gov,http://w2-md.weather.gov,Department of Commerce,Executive
w2-mo.weather.gov,weather.gov,http://w2-mo.weather.gov,Department of Commerce,Executive
w2.weather.gov,weather.gov,http://w2.weather.gov,Department of Commerce,Executive
water-md.weather.gov,weather.gov,http://water-md.weather.gov,Department of Commerce,Executive
water-mo.weather.gov,weather.gov,http://water-mo.weather.gov,Department of Commerce,Executive
water.weather.gov,weather.gov,http://water.weather.gov,Department of Commerce,Executive
weather.gov,weather.gov,http://www.weather.gov,Department of Commerce,Executive
www-md.weather.gov,weather.gov,http://www-md.weather.gov,Department of Commerce,Executive
www-mo.weather.gov,weather.gov,http://www-mo.weather.gov,Department of Commerce,Executive
www.srh.weather.gov,weather.gov,http://www.srh.weather.gov,Department of Commerce,Executive
www.water.weather.gov,weather.gov,http://www.water.weather.gov,Department of Commerce,Executive
webharvest.gov,webharvest.gov,https://webharvest.gov,National Archives and Records Administration,Executive
autodiscover.whaging.gov,whaging.gov,http://autodiscover.whaging.gov,Department of Health And Human Services,Executive
whistleblowers.gov,whistleblowers.gov,https://whistleblowers.gov,Department of Labor,Executive
11111011100.petitions.whitehouse.gov,whitehouse.gov,https://11111011100.petitions.whitehouse.gov,Executive Office of the President,Executive
11111011100.whitehouse.gov,whitehouse.gov,https://11111011100.whitehouse.gov,Executive Office of the President,Executive
api.whitehouse.gov,whitehouse.gov,https://api.whitehouse.gov,Executive Office of the President,Executive
apply.whitehouse.gov,whitehouse.gov,http://apply.whitehouse.gov,Executive Office of the President,Executive
budget2017.whitehouse.gov,whitehouse.gov,http://budget2017.whitehouse.gov,Executive Office of the President,Executive
click.mail.whitehouse.gov,whitehouse.gov,http://click.mail.whitehouse.gov,Executive Office of the President,Executive
events.whitehouse.gov,whitehouse.gov,https://events.whitehouse.gov,Executive Office of the President,Executive
fellows.whitehouse.gov,whitehouse.gov,https://fellows.whitehouse.gov,Executive Office of the President,Executive
link.messages2.whitehouse.gov,whitehouse.gov,http://link.messages2.whitehouse.gov,Executive Office of the President,Executive
m.whitehouse.gov,whitehouse.gov,https://m.whitehouse.gov,Executive Office of the President,Executive
messages.whitehouse.gov,whitehouse.gov,https://messages.whitehouse.gov,Executive Office of the President,Executive
mobile.whitehouse.gov,whitehouse.gov,http://mobile.whitehouse.gov,Executive Office of the President,Executive
open.whitehouse.gov,whitehouse.gov,https://open.whitehouse.gov,Executive Office of the President,Executive
pages.mail.whitehouse.gov,whitehouse.gov,http://pages.mail.whitehouse.gov,Executive Office of the President,Executive
petitions.whitehouse.gov,whitehouse.gov,https://petitions.whitehouse.gov,Executive Office of the President,Executive
privacy.whitehouse.gov,whitehouse.gov,https://privacy.whitehouse.gov,Executive Office of the President,Executive
sandbox.api2.whitehouse.gov,whitehouse.gov,https://sandbox.api2.whitehouse.gov,Executive Office of the President,Executive
sandbox.petitions.whitehouse.gov,whitehouse.gov,https://sandbox.petitions.whitehouse.gov,Executive Office of the President,Executive
search.whitehouse.gov,whitehouse.gov,https://search.whitehouse.gov,Executive Office of the President,Executive
tours.whitehouse.gov,whitehouse.gov,https://tours.whitehouse.gov,Executive Office of the President,Executive
view.mail.whitehouse.gov,whitehouse.gov,http://view.mail.whitehouse.gov,Executive Office of the President,Executive
whitehouse.gov,whitehouse.gov,https://www.whitehouse.gov,Executive Office of the President,Executive
www.11111011100.whitehouse.gov,whitehouse.gov,http://www.11111011100.whitehouse.gov,Executive Office of the President,Executive
www.22222022200.whitehouse.gov,whitehouse.gov,https://www.22222022200.whitehouse.gov,Executive Office of the President,Executive
wwws.whitehouse.gov,whitehouse.gov,https://wwws.whitehouse.gov,Executive Office of the President,Executive
archive.whitehouseconferenceonaging.gov,whitehouseconferenceonaging.gov,https://archive.whitehouseconferenceonaging.gov,Department of Health And Human Services,Executive
whitehouseconferenceonaging.gov,whitehouseconferenceonaging.gov,https://whitehouseconferenceonaging.gov,Department of Health And Human Services,Executive
www.archive.whitehouseconferenceonaging.gov,whitehouseconferenceonaging.gov,http://www.archive.whitehouseconferenceonaging.gov,Department of Health And Human Services,Executive
wildlifeadaptationstrategy.gov,wildlifeadaptationstrategy.gov,https://www.wildlifeadaptationstrategy.gov,Department of the Interior,Executive
wizard.gov,wizard.gov,https://wizard.gov,Department of the Treasury,Executive
wlci.gov,wlci.gov,https://www.wlci.gov,Department of the Interior,Executive
womenfarmerclaims.gov,womenfarmerclaims.gov,https://www.womenfarmerclaims.gov,Department of Agriculture,Executive
